"RegionName","BedroomCnt","State","City","CountyName","Price","Year","Month","date","station_open"
20004,1,"DC","Washington","District of Columbia",385018.583243588,2009,11,2009-11-01,1
20004,1,"DC","Washington","District of Columbia",383950.475119616,2009,12,2009-12-01,1
20004,1,"DC","Washington","District of Columbia",384621.584519566,2010,1,2010-01-01,1
20004,1,"DC","Washington","District of Columbia",386247.241090803,2010,2,2010-02-01,1
20004,1,"DC","Washington","District of Columbia",387280.490514279,2010,3,2010-03-01,1
20004,1,"DC","Washington","District of Columbia",389585.102466515,2010,4,2010-04-01,1
20004,1,"DC","Washington","District of Columbia",393979.511402378,2010,5,2010-05-01,1
20004,1,"DC","Washington","District of Columbia",397910.914484634,2010,6,2010-06-01,1
20004,1,"DC","Washington","District of Columbia",399273.421236278,2010,7,2010-07-01,1
20004,1,"DC","Washington","District of Columbia",398077.61591091,2010,8,2010-08-01,1
20004,1,"DC","Washington","District of Columbia",396123.011174186,2010,9,2010-09-01,1
20004,1,"DC","Washington","District of Columbia",395298.378015481,2010,10,2010-10-01,1
20004,1,"DC","Washington","District of Columbia",394898.359109774,2010,11,2010-11-01,1
20004,1,"DC","Washington","District of Columbia",396051.818891657,2010,12,2010-12-01,1
20004,1,"DC","Washington","District of Columbia",396572.843386557,2011,1,2011-01-01,1
20004,1,"DC","Washington","District of Columbia",398632.937533329,2011,2,2011-02-01,1
20004,1,"DC","Washington","District of Columbia",401201.361727798,2011,3,2011-03-01,1
20004,1,"DC","Washington","District of Columbia",403781.783174693,2011,4,2011-04-01,1
20004,1,"DC","Washington","District of Columbia",406834.526916403,2011,5,2011-05-01,1
20004,1,"DC","Washington","District of Columbia",410678.653535045,2011,6,2011-06-01,1
20004,1,"DC","Washington","District of Columbia",414257.194489881,2011,7,2011-07-01,1
20004,1,"DC","Washington","District of Columbia",414290.293478531,2011,8,2011-08-01,1
20004,1,"DC","Washington","District of Columbia",412507.11613249,2011,9,2011-09-01,1
20004,1,"DC","Washington","District of Columbia",411417.910754338,2011,10,2011-10-01,1
20004,1,"DC","Washington","District of Columbia",412033.348947355,2011,11,2011-11-01,1
20004,1,"DC","Washington","District of Columbia",412228.62414089,2011,12,2011-12-01,1
20004,1,"DC","Washington","District of Columbia",412147.591479612,2012,1,2012-01-01,1
20004,1,"DC","Washington","District of Columbia",411292.086555276,2012,2,2012-02-01,1
20004,1,"DC","Washington","District of Columbia",410049.201633649,2012,3,2012-03-01,1
20004,1,"DC","Washington","District of Columbia",408294.499380599,2012,4,2012-04-01,1
20004,1,"DC","Washington","District of Columbia",406960.510942545,2012,5,2012-05-01,1
20004,1,"DC","Washington","District of Columbia",406227.667449355,2012,6,2012-06-01,1
20004,1,"DC","Washington","District of Columbia",406149.882629574,2012,7,2012-07-01,1
20004,1,"DC","Washington","District of Columbia",407064.886280413,2012,8,2012-08-01,1
20004,1,"DC","Washington","District of Columbia",409056.53563524,2012,9,2012-09-01,1
20004,1,"DC","Washington","District of Columbia",412155.142416396,2012,10,2012-10-01,1
20004,1,"DC","Washington","District of Columbia",416232.779343528,2012,11,2012-11-01,1
20004,1,"DC","Washington","District of Columbia",419800.786762727,2012,12,2012-12-01,1
20004,1,"DC","Washington","District of Columbia",422854.609959335,2013,1,2013-01-01,1
20004,1,"DC","Washington","District of Columbia",425381.601842023,2013,2,2013-02-01,1
20004,1,"DC","Washington","District of Columbia",427980.861915869,2013,3,2013-03-01,1
20004,1,"DC","Washington","District of Columbia",429879.947097155,2013,4,2013-04-01,1
20004,1,"DC","Washington","District of Columbia",431295.975564687,2013,5,2013-05-01,1
20004,1,"DC","Washington","District of Columbia",432688.811906717,2013,6,2013-06-01,1
20004,1,"DC","Washington","District of Columbia",434278.475429815,2013,7,2013-07-01,1
20004,1,"DC","Washington","District of Columbia",436160.824793231,2013,8,2013-08-01,1
20004,1,"DC","Washington","District of Columbia",439090.371499687,2013,9,2013-09-01,1
20004,1,"DC","Washington","District of Columbia",441734.6611999,2013,10,2013-10-01,1
20004,1,"DC","Washington","District of Columbia",444154.814552339,2013,11,2013-11-01,1
20004,1,"DC","Washington","District of Columbia",446169.551716519,2013,12,2013-12-01,1
20004,1,"DC","Washington","District of Columbia",448064.478911814,2014,1,2014-01-01,1
20004,1,"DC","Washington","District of Columbia",450564.505010645,2014,2,2014-02-01,1
20004,1,"DC","Washington","District of Columbia",452285.456002166,2014,3,2014-03-01,1
20004,1,"DC","Washington","District of Columbia",454538.071839605,2014,4,2014-04-01,1
20004,1,"DC","Washington","District of Columbia",454830.978120777,2014,5,2014-05-01,1
20004,1,"DC","Washington","District of Columbia",454531.775234681,2014,6,2014-06-01,1
20004,1,"DC","Washington","District of Columbia",453777.511306103,2014,7,2014-07-01,1
20004,1,"DC","Washington","District of Columbia",454370.971044554,2014,8,2014-08-01,1
20004,1,"DC","Washington","District of Columbia",455224.697195165,2014,9,2014-09-01,1
20004,1,"DC","Washington","District of Columbia",455718.289271807,2014,10,2014-10-01,1
20004,1,"DC","Washington","District of Columbia",455744.529501443,2014,11,2014-11-01,1
20004,1,"DC","Washington","District of Columbia",456333.98098997,2014,12,2014-12-01,1
20004,1,"DC","Washington","District of Columbia",457114.307702895,2015,1,2015-01-01,1
20004,1,"DC","Washington","District of Columbia",457810.800879684,2015,2,2015-02-01,1
20004,1,"DC","Washington","District of Columbia",458660.474446731,2015,3,2015-03-01,1
20004,1,"DC","Washington","District of Columbia",459140.367907519,2015,4,2015-04-01,1
20004,1,"DC","Washington","District of Columbia",459065.477458301,2015,5,2015-05-01,1
20004,1,"DC","Washington","District of Columbia",458546.124959669,2015,6,2015-06-01,1
20004,1,"DC","Washington","District of Columbia",458426.786827051,2015,7,2015-07-01,1
20004,1,"DC","Washington","District of Columbia",458329.446723603,2015,8,2015-08-01,1
20004,1,"DC","Washington","District of Columbia",458076.949717317,2015,9,2015-09-01,1
20004,1,"DC","Washington","District of Columbia",458037.843782724,2015,10,2015-10-01,1
20004,1,"DC","Washington","District of Columbia",458824.967803889,2015,11,2015-11-01,1
20004,1,"DC","Washington","District of Columbia",459134.794997552,2015,12,2015-12-01,1
20004,1,"DC","Washington","District of Columbia",458977.248928529,2016,1,2016-01-01,1
20004,1,"DC","Washington","District of Columbia",458674.638293813,2016,2,2016-02-01,1
20004,1,"DC","Washington","District of Columbia",459290.377816017,2016,3,2016-03-01,1
20004,1,"DC","Washington","District of Columbia",460281.49246153,2016,4,2016-04-01,1
20004,1,"DC","Washington","District of Columbia",460373.406545062,2016,5,2016-05-01,1
20004,1,"DC","Washington","District of Columbia",459784.269004891,2016,6,2016-06-01,1
20004,1,"DC","Washington","District of Columbia",458955.748082451,2016,7,2016-07-01,1
20004,1,"DC","Washington","District of Columbia",459337.716754371,2016,8,2016-08-01,1
20004,1,"DC","Washington","District of Columbia",459838.452680089,2016,9,2016-09-01,1
20004,1,"DC","Washington","District of Columbia",461159.883923807,2016,10,2016-10-01,1
20004,1,"DC","Washington","District of Columbia",462329.237380023,2016,11,2016-11-01,1
20004,1,"DC","Washington","District of Columbia",464468.310161425,2016,12,2016-12-01,1
20004,1,"DC","Washington","District of Columbia",465984.278076607,2017,1,2017-01-01,1
20004,1,"DC","Washington","District of Columbia",467730.813291686,2017,2,2017-02-01,1
20004,1,"DC","Washington","District of Columbia",468416.366557744,2017,3,2017-03-01,1
20004,1,"DC","Washington","District of Columbia",470138.335515957,2017,4,2017-04-01,1
20004,1,"DC","Washington","District of Columbia",470099.473277617,2017,5,2017-05-01,1
20004,1,"DC","Washington","District of Columbia",470387.847727107,2017,6,2017-06-01,1
20004,1,"DC","Washington","District of Columbia",470309.081316214,2017,7,2017-07-01,1
20004,1,"DC","Washington","District of Columbia",471893.352281579,2017,8,2017-08-01,1
20004,1,"DC","Washington","District of Columbia",474451.848590222,2017,9,2017-09-01,1
20004,1,"DC","Washington","District of Columbia",475588.38845715,2017,10,2017-10-01,1
20004,1,"DC","Washington","District of Columbia",475128.383851114,2017,11,2017-11-01,1
20004,1,"DC","Washington","District of Columbia",473744.545468052,2017,12,2017-12-01,1
20004,1,"DC","Washington","District of Columbia",473687.843645102,2018,1,2018-01-01,1
20004,1,"DC","Washington","District of Columbia",474059.570838947,2018,2,2018-02-01,1
20004,1,"DC","Washington","District of Columbia",474264.727399939,2018,3,2018-03-01,1
20004,1,"DC","Washington","District of Columbia",472723.359182286,2018,4,2018-04-01,1
20004,1,"DC","Washington","District of Columbia",470928.189692955,2018,5,2018-05-01,1
20004,1,"DC","Washington","District of Columbia",468658.359997397,2018,6,2018-06-01,1
20004,1,"DC","Washington","District of Columbia",467764.725498684,2018,7,2018-07-01,1
20004,1,"DC","Washington","District of Columbia",467136.274593214,2018,8,2018-08-01,1
20004,1,"DC","Washington","District of Columbia",467249.677623162,2018,9,2018-09-01,1
20004,1,"DC","Washington","District of Columbia",467053.07642294,2018,10,2018-10-01,1
20004,1,"DC","Washington","District of Columbia",467794.217319908,2018,11,2018-11-01,1
20004,1,"DC","Washington","District of Columbia",468022.665661227,2018,12,2018-12-01,1
20004,1,"DC","Washington","District of Columbia",467972.754241845,2019,1,2019-01-01,1
20004,1,"DC","Washington","District of Columbia",466719.75135927,2019,2,2019-02-01,1
20004,1,"DC","Washington","District of Columbia",466061.298984639,2019,3,2019-03-01,1
20004,1,"DC","Washington","District of Columbia",466073.323583979,2019,4,2019-04-01,1
20004,1,"DC","Washington","District of Columbia",466772.111505842,2019,5,2019-05-01,1
20004,1,"DC","Washington","District of Columbia",466969.501472978,2019,6,2019-06-01,1
20004,1,"DC","Washington","District of Columbia",467006.797293197,2019,7,2019-07-01,1
20004,1,"DC","Washington","District of Columbia",466565.019078556,2019,8,2019-08-01,1
20004,1,"DC","Washington","District of Columbia",466181.149676795,2019,9,2019-09-01,1
20004,1,"DC","Washington","District of Columbia",465790.206359012,2019,10,2019-10-01,1
20004,1,"DC","Washington","District of Columbia",466333.416551574,2019,11,2019-11-01,1
20004,1,"DC","Washington","District of Columbia",467129.112489124,2019,12,2019-12-01,1
20004,1,"DC","Washington","District of Columbia",470005.896157375,2020,1,2020-01-01,1
20004,1,"DC","Washington","District of Columbia",472535.318636601,2020,2,2020-02-01,1
20004,1,"DC","Washington","District of Columbia",474405.941099482,2020,3,2020-03-01,1
20004,1,"DC","Washington","District of Columbia",475127.477318467,2020,4,2020-04-01,1
20004,1,"DC","Washington","District of Columbia",474977.040575908,2020,5,2020-05-01,1
20004,1,"DC","Washington","District of Columbia",474443.197899876,2020,6,2020-06-01,1
20004,1,"DC","Washington","District of Columbia",472370.255265112,2020,7,2020-07-01,1
20004,1,"DC","Washington","District of Columbia",471047.593864576,2020,8,2020-08-01,1
20004,1,"DC","Washington","District of Columbia",471041.142491299,2020,9,2020-09-01,1
20004,1,"DC","Washington","District of Columbia",471252.099500276,2020,10,2020-10-01,1
20004,1,"DC","Washington","District of Columbia",471145.197762802,2020,11,2020-11-01,1
20004,1,"DC","Washington","District of Columbia",470521.249460448,2020,12,2020-12-01,1
20004,1,"DC","Washington","District of Columbia",469938.575462577,2021,1,2021-01-01,1
20004,1,"DC","Washington","District of Columbia",468362.960670514,2021,2,2021-02-01,1
20004,1,"DC","Washington","District of Columbia",467424.181259764,2021,3,2021-03-01,1
20004,1,"DC","Washington","District of Columbia",467581.872587343,2021,4,2021-04-01,1
20004,1,"DC","Washington","District of Columbia",469405.699361975,2021,5,2021-05-01,1
20004,1,"DC","Washington","District of Columbia",470621.046277004,2021,6,2021-06-01,1
20004,1,"DC","Washington","District of Columbia",471996.76666553,2021,7,2021-07-01,1
20004,1,"DC","Washington","District of Columbia",473216.430479572,2021,8,2021-08-01,1
20004,1,"DC","Washington","District of Columbia",474076.098204789,2021,9,2021-09-01,1
20004,1,"DC","Washington","District of Columbia",473994.900704243,2021,10,2021-10-01,1
20004,1,"DC","Washington","District of Columbia",473651.357953305,2021,11,2021-11-01,1
20004,1,"DC","Washington","District of Columbia",473612.405174393,2021,12,2021-12-01,1
20004,1,"DC","Washington","District of Columbia",472477.466502905,2022,1,2022-01-01,1
20004,1,"DC","Washington","District of Columbia",472193.133341343,2022,2,2022-02-01,1
20004,1,"DC","Washington","District of Columbia",473515.051219302,2022,3,2022-03-01,1
20004,1,"DC","Washington","District of Columbia",476140.12126802,2022,4,2022-04-01,1
20004,1,"DC","Washington","District of Columbia",477833.325986597,2022,5,2022-05-01,1
20004,1,"DC","Washington","District of Columbia",477678.081510514,2022,6,2022-06-01,1
20004,1,"DC","Washington","District of Columbia",476148.664555761,2022,7,2022-07-01,1
20004,1,"DC","Washington","District of Columbia",473550.169761292,2022,8,2022-08-01,1
20004,1,"DC","Washington","District of Columbia",470440.815173358,2022,9,2022-09-01,1
20004,1,"DC","Washington","District of Columbia",468223.628982751,2022,10,2022-10-01,1
20004,1,"DC","Washington","District of Columbia",466964.145119682,2022,11,2022-11-01,1
20004,1,"DC","Washington","District of Columbia",465455.454249563,2022,12,2022-12-01,1
20004,1,"DC","Washington","District of Columbia",463139.752131994,2023,1,2023-01-01,1
20004,1,"DC","Washington","District of Columbia",460894.793644924,2023,2,2023-02-01,1
20004,1,"DC","Washington","District of Columbia",458979.012776686,2023,3,2023-03-01,1
20004,1,"DC","Washington","District of Columbia",456814.027797101,2023,4,2023-04-01,1
20004,1,"DC","Washington","District of Columbia",455444.956479907,2023,5,2023-05-01,1
20004,1,"DC","Washington","District of Columbia",456024.668108588,2023,6,2023-06-01,1
20004,1,"DC","Washington","District of Columbia",458594.338571269,2023,7,2023-07-01,1
20004,1,"DC","Washington","District of Columbia",461081.889509875,2023,8,2023-08-01,1
20004,1,"DC","Washington","District of Columbia",462171.684262349,2023,9,2023-09-01,1
20004,1,"DC","Washington","District of Columbia",462512.699127977,2023,10,2023-10-01,1
20004,1,"DC","Washington","District of Columbia",462242.800250784,2023,11,2023-11-01,1
20004,1,"DC","Washington","District of Columbia",461805.466229856,2023,12,2023-12-01,1
20004,1,"DC","Washington","District of Columbia",461196.8683765,2024,1,2024-01-01,1
20004,1,"DC","Washington","District of Columbia",460109.00892488,2024,2,2024-02-01,1
20004,1,"DC","Washington","District of Columbia",458980.583227352,2024,3,2024-03-01,1
20004,1,"DC","Washington","District of Columbia",458184.268977627,2024,4,2024-04-01,1
20004,1,"DC","Washington","District of Columbia",457543.698587764,2024,5,2024-05-01,1
20004,1,"DC","Washington","District of Columbia",456086.503309178,2024,6,2024-06-01,1
20004,1,"DC","Washington","District of Columbia",454497.328714112,2024,7,2024-07-01,1
20004,2,"DC","Washington","District of Columbia",662082.812025274,2009,1,2009-01-01,1
20004,2,"DC","Washington","District of Columbia",663311.829223305,2009,2,2009-02-01,1
20004,2,"DC","Washington","District of Columbia",662027.025845855,2009,3,2009-03-01,1
20004,2,"DC","Washington","District of Columbia",660331.645599759,2009,4,2009-04-01,1
20004,2,"DC","Washington","District of Columbia",656059.771794044,2009,5,2009-05-01,1
20004,2,"DC","Washington","District of Columbia",652536.568242868,2009,6,2009-06-01,1
20004,2,"DC","Washington","District of Columbia",647696.604730053,2009,7,2009-07-01,1
20004,2,"DC","Washington","District of Columbia",644115.249157778,2009,8,2009-08-01,1
20004,2,"DC","Washington","District of Columbia",640417.53669036,2009,9,2009-09-01,1
20004,2,"DC","Washington","District of Columbia",636827.509362909,2009,10,2009-10-01,1
20004,2,"DC","Washington","District of Columbia",631017.284016531,2009,11,2009-11-01,1
20004,2,"DC","Washington","District of Columbia",627170.881077999,2009,12,2009-12-01,1
20004,2,"DC","Washington","District of Columbia",625901.000571932,2010,1,2010-01-01,1
20004,2,"DC","Washington","District of Columbia",627858.374125613,2010,2,2010-02-01,1
20004,2,"DC","Washington","District of Columbia",629232.251637974,2010,3,2010-03-01,1
20004,2,"DC","Washington","District of Columbia",630454.675780836,2010,4,2010-04-01,1
20004,2,"DC","Washington","District of Columbia",634143.651552215,2010,5,2010-05-01,1
20004,2,"DC","Washington","District of Columbia",637741.388031602,2010,6,2010-06-01,1
20004,2,"DC","Washington","District of Columbia",639156.509876582,2010,7,2010-07-01,1
20004,2,"DC","Washington","District of Columbia",636568.788245523,2010,8,2010-08-01,1
20004,2,"DC","Washington","District of Columbia",630696.725503169,2010,9,2010-09-01,1
20004,2,"DC","Washington","District of Columbia",628133.012160809,2010,10,2010-10-01,1
20004,2,"DC","Washington","District of Columbia",628110.069811958,2010,11,2010-11-01,1
20004,2,"DC","Washington","District of Columbia",632915.64950427,2010,12,2010-12-01,1
20004,2,"DC","Washington","District of Columbia",638738.841523486,2011,1,2011-01-01,1
20004,2,"DC","Washington","District of Columbia",644549.129892158,2011,2,2011-02-01,1
20004,2,"DC","Washington","District of Columbia",648511.217332708,2011,3,2011-03-01,1
20004,2,"DC","Washington","District of Columbia",648680.229637488,2011,4,2011-04-01,1
20004,2,"DC","Washington","District of Columbia",645408.169761435,2011,5,2011-05-01,1
20004,2,"DC","Washington","District of Columbia",642596.428929593,2011,6,2011-06-01,1
20004,2,"DC","Washington","District of Columbia",639817.869552415,2011,7,2011-07-01,1
20004,2,"DC","Washington","District of Columbia",638385.238914201,2011,8,2011-08-01,1
20004,2,"DC","Washington","District of Columbia",637167.483192627,2011,9,2011-09-01,1
20004,2,"DC","Washington","District of Columbia",637699.031986216,2011,10,2011-10-01,1
20004,2,"DC","Washington","District of Columbia",637428.797423582,2011,11,2011-11-01,1
20004,2,"DC","Washington","District of Columbia",633598.379421723,2011,12,2011-12-01,1
20004,2,"DC","Washington","District of Columbia",628569.986059958,2012,1,2012-01-01,1
20004,2,"DC","Washington","District of Columbia",626385.786267535,2012,2,2012-02-01,1
20004,2,"DC","Washington","District of Columbia",627066.891829494,2012,3,2012-03-01,1
20004,2,"DC","Washington","District of Columbia",628830.137467214,2012,4,2012-04-01,1
20004,2,"DC","Washington","District of Columbia",629181.587555355,2012,5,2012-05-01,1
20004,2,"DC","Washington","District of Columbia",629750.650032586,2012,6,2012-06-01,1
20004,2,"DC","Washington","District of Columbia",630318.384114138,2012,7,2012-07-01,1
20004,2,"DC","Washington","District of Columbia",631316.360312524,2012,8,2012-08-01,1
20004,2,"DC","Washington","District of Columbia",632843.436805131,2012,9,2012-09-01,1
20004,2,"DC","Washington","District of Columbia",636966.65264242,2012,10,2012-10-01,1
20004,2,"DC","Washington","District of Columbia",643867.708054968,2012,11,2012-11-01,1
20004,2,"DC","Washington","District of Columbia",650648.547779941,2012,12,2012-12-01,1
20004,2,"DC","Washington","District of Columbia",655663.550587193,2013,1,2013-01-01,1
20004,2,"DC","Washington","District of Columbia",658957.913326248,2013,2,2013-02-01,1
20004,2,"DC","Washington","District of Columbia",662131.613970769,2013,3,2013-03-01,1
20004,2,"DC","Washington","District of Columbia",664712.926026708,2013,4,2013-04-01,1
20004,2,"DC","Washington","District of Columbia",667537.488174576,2013,5,2013-05-01,1
20004,2,"DC","Washington","District of Columbia",670327.697471912,2013,6,2013-06-01,1
20004,2,"DC","Washington","District of Columbia",671908.578386032,2013,7,2013-07-01,1
20004,2,"DC","Washington","District of Columbia",672950.818610344,2013,8,2013-08-01,1
20004,2,"DC","Washington","District of Columbia",675292.345554478,2013,9,2013-09-01,1
20004,2,"DC","Washington","District of Columbia",679162.82278962,2013,10,2013-10-01,1
20004,2,"DC","Washington","District of Columbia",684640.58396606,2013,11,2013-11-01,1
20004,2,"DC","Washington","District of Columbia",690388.090204549,2013,12,2013-12-01,1
20004,2,"DC","Washington","District of Columbia",695557.486513661,2014,1,2014-01-01,1
20004,2,"DC","Washington","District of Columbia",700541.869144274,2014,2,2014-02-01,1
20004,2,"DC","Washington","District of Columbia",703539.076712908,2014,3,2014-03-01,1
20004,2,"DC","Washington","District of Columbia",706221.711720027,2014,4,2014-04-01,1
20004,2,"DC","Washington","District of Columbia",705363.48060851,2014,5,2014-05-01,1
20004,2,"DC","Washington","District of Columbia",704533.257641835,2014,6,2014-06-01,1
20004,2,"DC","Washington","District of Columbia",702833.1855429,2014,7,2014-07-01,1
20004,2,"DC","Washington","District of Columbia",702857.313719234,2014,8,2014-08-01,1
20004,2,"DC","Washington","District of Columbia",701963.85608056,2014,9,2014-09-01,1
20004,2,"DC","Washington","District of Columbia",701843.684059413,2014,10,2014-10-01,1
20004,2,"DC","Washington","District of Columbia",702304.485742216,2014,11,2014-11-01,1
20004,2,"DC","Washington","District of Columbia",704407.681790906,2014,12,2014-12-01,1
20004,2,"DC","Washington","District of Columbia",706175.71088161,2015,1,2015-01-01,1
20004,2,"DC","Washington","District of Columbia",707687.009164827,2015,2,2015-02-01,1
20004,2,"DC","Washington","District of Columbia",708481.033115198,2015,3,2015-03-01,1
20004,2,"DC","Washington","District of Columbia",707961.556847876,2015,4,2015-04-01,1
20004,2,"DC","Washington","District of Columbia",706335.722326391,2015,5,2015-05-01,1
20004,2,"DC","Washington","District of Columbia",704636.80707471,2015,6,2015-06-01,1
20004,2,"DC","Washington","District of Columbia",703789.81299689,2015,7,2015-07-01,1
20004,2,"DC","Washington","District of Columbia",701210.007715409,2015,8,2015-08-01,1
20004,2,"DC","Washington","District of Columbia",698275.543871313,2015,9,2015-09-01,1
20004,2,"DC","Washington","District of Columbia",696036.884023474,2015,10,2015-10-01,1
20004,2,"DC","Washington","District of Columbia",697055.530630418,2015,11,2015-11-01,1
20004,2,"DC","Washington","District of Columbia",697543.396476402,2015,12,2015-12-01,1
20004,2,"DC","Washington","District of Columbia",698279.468849233,2016,1,2016-01-01,1
20004,2,"DC","Washington","District of Columbia",698508.09717169,2016,2,2016-02-01,1
20004,2,"DC","Washington","District of Columbia",700872.14043083,2016,3,2016-03-01,1
20004,2,"DC","Washington","District of Columbia",703151.231590463,2016,4,2016-04-01,1
20004,2,"DC","Washington","District of Columbia",704277.254017281,2016,5,2016-05-01,1
20004,2,"DC","Washington","District of Columbia",703398.796485506,2016,6,2016-06-01,1
20004,2,"DC","Washington","District of Columbia",702075.569759723,2016,7,2016-07-01,1
20004,2,"DC","Washington","District of Columbia",701271.273387044,2016,8,2016-08-01,1
20004,2,"DC","Washington","District of Columbia",700540.738072348,2016,9,2016-09-01,1
20004,2,"DC","Washington","District of Columbia",701619.83792792,2016,10,2016-10-01,1
20004,2,"DC","Washington","District of Columbia",704096.831321018,2016,11,2016-11-01,1
20004,2,"DC","Washington","District of Columbia",708532.487517855,2016,12,2016-12-01,1
20004,2,"DC","Washington","District of Columbia",711090.568163565,2017,1,2017-01-01,1
20004,2,"DC","Washington","District of Columbia",712625.395350976,2017,2,2017-02-01,1
20004,2,"DC","Washington","District of Columbia",712315.025314006,2017,3,2017-03-01,1
20004,2,"DC","Washington","District of Columbia",712898.706140146,2017,4,2017-04-01,1
20004,2,"DC","Washington","District of Columbia",712380.33069458,2017,5,2017-05-01,1
20004,2,"DC","Washington","District of Columbia",712411.810482548,2017,6,2017-06-01,1
20004,2,"DC","Washington","District of Columbia",712992.670847271,2017,7,2017-07-01,1
20004,2,"DC","Washington","District of Columbia",714099.58328417,2017,8,2017-08-01,1
20004,2,"DC","Washington","District of Columbia",716490.080244002,2017,9,2017-09-01,1
20004,2,"DC","Washington","District of Columbia",717010.653882817,2017,10,2017-10-01,1
20004,2,"DC","Washington","District of Columbia",716744.877534198,2017,11,2017-11-01,1
20004,2,"DC","Washington","District of Columbia",715712.95664397,2017,12,2017-12-01,1
20004,2,"DC","Washington","District of Columbia",715483.922807318,2018,1,2018-01-01,1
20004,2,"DC","Washington","District of Columbia",715928.939979935,2018,2,2018-02-01,1
20004,2,"DC","Washington","District of Columbia",715661.658914816,2018,3,2018-03-01,1
20004,2,"DC","Washington","District of Columbia",713516.118575429,2018,4,2018-04-01,1
20004,2,"DC","Washington","District of Columbia",710301.008657763,2018,5,2018-05-01,1
20004,2,"DC","Washington","District of Columbia",706928.264298617,2018,6,2018-06-01,1
20004,2,"DC","Washington","District of Columbia",705631.857506366,2018,7,2018-07-01,1
20004,2,"DC","Washington","District of Columbia",705155.359550294,2018,8,2018-08-01,1
20004,2,"DC","Washington","District of Columbia",705535.477947868,2018,9,2018-09-01,1
20004,2,"DC","Washington","District of Columbia",705617.963756585,2018,10,2018-10-01,1
20004,2,"DC","Washington","District of Columbia",706935.62389836,2018,11,2018-11-01,1
20004,2,"DC","Washington","District of Columbia",706636.652377142,2018,12,2018-12-01,1
20004,2,"DC","Washington","District of Columbia",706351.889597176,2019,1,2019-01-01,1
20004,2,"DC","Washington","District of Columbia",704638.911164728,2019,2,2019-02-01,1
20004,2,"DC","Washington","District of Columbia",704823.509055487,2019,3,2019-03-01,1
20004,2,"DC","Washington","District of Columbia",705828.468355913,2019,4,2019-04-01,1
20004,2,"DC","Washington","District of Columbia",707015.508090175,2019,5,2019-05-01,1
20004,2,"DC","Washington","District of Columbia",707643.171137653,2019,6,2019-06-01,1
20004,2,"DC","Washington","District of Columbia",707449.77247731,2019,7,2019-07-01,1
20004,2,"DC","Washington","District of Columbia",706778.464400499,2019,8,2019-08-01,1
20004,2,"DC","Washington","District of Columbia",705123.415100611,2019,9,2019-09-01,1
20004,2,"DC","Washington","District of Columbia",703598.741380248,2019,10,2019-10-01,1
20004,2,"DC","Washington","District of Columbia",703020.574333056,2019,11,2019-11-01,1
20004,2,"DC","Washington","District of Columbia",703579.714676293,2019,12,2019-12-01,1
20004,2,"DC","Washington","District of Columbia",706013.027089704,2020,1,2020-01-01,1
20004,2,"DC","Washington","District of Columbia",708096.707144083,2020,2,2020-02-01,1
20004,2,"DC","Washington","District of Columbia",709630.642238766,2020,3,2020-03-01,1
20004,2,"DC","Washington","District of Columbia",709281.87736855,2020,4,2020-04-01,1
20004,2,"DC","Washington","District of Columbia",707728.304363345,2020,5,2020-05-01,1
20004,2,"DC","Washington","District of Columbia",705676.715233681,2020,6,2020-06-01,1
20004,2,"DC","Washington","District of Columbia",703423.74751905,2020,7,2020-07-01,1
20004,2,"DC","Washington","District of Columbia",702377.340988045,2020,8,2020-08-01,1
20004,2,"DC","Washington","District of Columbia",703008.071153717,2020,9,2020-09-01,1
20004,2,"DC","Washington","District of Columbia",703348.10413929,2020,10,2020-10-01,1
20004,2,"DC","Washington","District of Columbia",703950.136780064,2020,11,2020-11-01,1
20004,2,"DC","Washington","District of Columbia",703601.973609711,2020,12,2020-12-01,1
20004,2,"DC","Washington","District of Columbia",703549.920392848,2021,1,2021-01-01,1
20004,2,"DC","Washington","District of Columbia",702446.824038411,2021,2,2021-02-01,1
20004,2,"DC","Washington","District of Columbia",702797.758423989,2021,3,2021-03-01,1
20004,2,"DC","Washington","District of Columbia",705322.383541926,2021,4,2021-04-01,1
20004,2,"DC","Washington","District of Columbia",709954.842647003,2021,5,2021-05-01,1
20004,2,"DC","Washington","District of Columbia",713971.699940572,2021,6,2021-06-01,1
20004,2,"DC","Washington","District of Columbia",717739.706234212,2021,7,2021-07-01,1
20004,2,"DC","Washington","District of Columbia",721106.778312096,2021,8,2021-08-01,1
20004,2,"DC","Washington","District of Columbia",723817.423069537,2021,9,2021-09-01,1
20004,2,"DC","Washington","District of Columbia",724714.990686303,2021,10,2021-10-01,1
20004,2,"DC","Washington","District of Columbia",724668.869351779,2021,11,2021-11-01,1
20004,2,"DC","Washington","District of Columbia",723515.525649236,2021,12,2021-12-01,1
20004,2,"DC","Washington","District of Columbia",720053.354093259,2022,1,2022-01-01,1
20004,2,"DC","Washington","District of Columbia",717933.645612457,2022,2,2022-02-01,1
20004,2,"DC","Washington","District of Columbia",719577.6885764,2022,3,2022-03-01,1
20004,2,"DC","Washington","District of Columbia",723642.403616834,2022,4,2022-04-01,1
20004,2,"DC","Washington","District of Columbia",726994.284033116,2022,5,2022-05-01,1
20004,2,"DC","Washington","District of Columbia",727298.212208254,2022,6,2022-06-01,1
20004,2,"DC","Washington","District of Columbia",724666.473200855,2022,7,2022-07-01,1
