"","RegionName","BedroomCnt","State","City","CountyName","Price","Year","Month","date","station_open","zip_in_2014","zip_in_2022"
"7438",20024,2,"DC","Washington","District of Columbia",195400.282209944,2002,9,"2002-09-01",1,0,0
"7439",20024,2,"DC","Washington","District of Columbia",200012.69067107,2002,10,"2002-10-01",1,0,0
"7440",20024,2,"DC","Washington","District of Columbia",205257.757355541,2002,11,"2002-11-01",1,0,0
"7441",20024,2,"DC","Washington","District of Columbia",210673.738685058,2002,12,"2002-12-01",1,0,0
"7442",20024,2,"DC","Washington","District of Columbia",214556.942274419,2003,1,"2003-01-01",1,0,0
"7443",20024,2,"DC","Washington","District of Columbia",218204.698620195,2003,2,"2003-02-01",1,0,0
"7444",20024,2,"DC","Washington","District of Columbia",221949.088947126,2003,3,"2003-03-01",1,0,0
"7445",20024,2,"DC","Washington","District of Columbia",226871.486715601,2003,4,"2003-04-01",1,0,0
"7446",20024,2,"DC","Washington","District of Columbia",231013.452397435,2003,5,"2003-05-01",1,0,0
"7447",20024,2,"DC","Washington","District of Columbia",234767.163539157,2003,6,"2003-06-01",1,0,0
"7448",20024,2,"DC","Washington","District of Columbia",238731.939706239,2003,7,"2003-07-01",1,0,0
"7449",20024,2,"DC","Washington","District of Columbia",243149.864136492,2003,8,"2003-08-01",1,0,0
"7450",20024,2,"DC","Washington","District of Columbia",247390.929518595,2003,9,"2003-09-01",1,0,0
"7451",20024,2,"DC","Washington","District of Columbia",250115.352963107,2003,10,"2003-10-01",1,0,0
"7452",20024,2,"DC","Washington","District of Columbia",251890.534910462,2003,11,"2003-11-01",1,0,0
"7453",20024,2,"DC","Washington","District of Columbia",252749.260532467,2003,12,"2003-12-01",1,0,0
"7454",20024,2,"DC","Washington","District of Columbia",253719.87650761,2004,1,"2004-01-01",1,0,0
"7455",20024,2,"DC","Washington","District of Columbia",254829.807036445,2004,2,"2004-02-01",1,0,0
"7456",20024,2,"DC","Washington","District of Columbia",256449.496795911,2004,3,"2004-03-01",1,0,0
"7457",20024,2,"DC","Washington","District of Columbia",258174.799668123,2004,4,"2004-04-01",1,0,0
"7458",20024,2,"DC","Washington","District of Columbia",260869.201272503,2004,5,"2004-05-01",1,0,0
"7459",20024,2,"DC","Washington","District of Columbia",264407.640489658,2004,6,"2004-06-01",1,0,0
"7460",20024,2,"DC","Washington","District of Columbia",269005.504984394,2004,7,"2004-07-01",1,0,0
"7461",20024,2,"DC","Washington","District of Columbia",273121.376254453,2004,8,"2004-08-01",1,0,0
"7462",20024,2,"DC","Washington","District of Columbia",278103.724483733,2004,9,"2004-09-01",1,0,0
"7463",20024,2,"DC","Washington","District of Columbia",284621.396265779,2004,10,"2004-10-01",1,0,0
"7464",20024,2,"DC","Washington","District of Columbia",291300.117528448,2004,11,"2004-11-01",1,0,0
"7465",20024,2,"DC","Washington","District of Columbia",297128.61215377,2004,12,"2004-12-01",1,0,0
"7466",20024,2,"DC","Washington","District of Columbia",300487.89076203,2005,1,"2005-01-01",1,0,0
"7467",20024,2,"DC","Washington","District of Columbia",304345.152933302,2005,2,"2005-02-01",1,0,0
"7468",20024,2,"DC","Washington","District of Columbia",307726.4887411,2005,3,"2005-03-01",1,0,0
"7469",20024,2,"DC","Washington","District of Columbia",311347.063824589,2005,4,"2005-04-01",1,0,0
"7470",20024,2,"DC","Washington","District of Columbia",314850.719700205,2005,5,"2005-05-01",1,0,0
"7471",20024,2,"DC","Washington","District of Columbia",319334.052853095,2005,6,"2005-06-01",1,0,0
"7472",20024,2,"DC","Washington","District of Columbia",325343.868102294,2005,7,"2005-07-01",1,0,0
"7473",20024,2,"DC","Washington","District of Columbia",332599.181519794,2005,8,"2005-08-01",1,0,0
"7474",20024,2,"DC","Washington","District of Columbia",340070.427170611,2005,9,"2005-09-01",1,0,0
"7475",20024,2,"DC","Washington","District of Columbia",346717.368370032,2005,10,"2005-10-01",1,0,0
"7476",20024,2,"DC","Washington","District of Columbia",351654.611889882,2005,11,"2005-11-01",1,0,0
"7477",20024,2,"DC","Washington","District of Columbia",354458.050461966,2005,12,"2005-12-01",1,0,0
"7478",20024,2,"DC","Washington","District of Columbia",356585.466570915,2006,1,"2006-01-01",1,0,0
"7479",20024,2,"DC","Washington","District of Columbia",358672.878740527,2006,2,"2006-02-01",1,0,0
"7480",20024,2,"DC","Washington","District of Columbia",362161.346732153,2006,3,"2006-03-01",1,0,0
"7481",20024,2,"DC","Washington","District of Columbia",365013.930580318,2006,4,"2006-04-01",1,0,0
"7482",20024,2,"DC","Washington","District of Columbia",366874.952706023,2006,5,"2006-05-01",1,0,0
"7483",20024,2,"DC","Washington","District of Columbia",366745.573798962,2006,6,"2006-06-01",1,0,0
"7484",20024,2,"DC","Washington","District of Columbia",366284.828068823,2006,7,"2006-07-01",1,0,0
"7485",20024,2,"DC","Washington","District of Columbia",366518.102197724,2006,8,"2006-08-01",1,0,0
"7486",20024,2,"DC","Washington","District of Columbia",366632.309739101,2006,9,"2006-09-01",1,0,0
"7487",20024,2,"DC","Washington","District of Columbia",365301.830592653,2006,10,"2006-10-01",1,0,0
"7488",20024,2,"DC","Washington","District of Columbia",362881.197870287,2006,11,"2006-11-01",1,0,0
"7489",20024,2,"DC","Washington","District of Columbia",361940.876514011,2006,12,"2006-12-01",1,0,0
"7490",20024,2,"DC","Washington","District of Columbia",362768.886586671,2007,1,"2007-01-01",1,0,0
"7491",20024,2,"DC","Washington","District of Columbia",363671.761661586,2007,2,"2007-02-01",1,0,0
"7492",20024,2,"DC","Washington","District of Columbia",363564.297764507,2007,3,"2007-03-01",1,0,0
"7493",20024,2,"DC","Washington","District of Columbia",361593.750164467,2007,4,"2007-04-01",1,0,0
"7494",20024,2,"DC","Washington","District of Columbia",358811.399586238,2007,5,"2007-05-01",1,0,0
"7495",20024,2,"DC","Washington","District of Columbia",355434.893032506,2007,6,"2007-06-01",1,0,0
"7496",20024,2,"DC","Washington","District of Columbia",352911.623714405,2007,7,"2007-07-01",1,0,0
"7497",20024,2,"DC","Washington","District of Columbia",351218.374409069,2007,8,"2007-08-01",1,0,0
"7498",20024,2,"DC","Washington","District of Columbia",349966.95680716,2007,9,"2007-09-01",1,0,0
"7499",20024,2,"DC","Washington","District of Columbia",348878.107255163,2007,10,"2007-10-01",1,0,0
"7500",20024,2,"DC","Washington","District of Columbia",347953.558746944,2007,11,"2007-11-01",1,0,0
"7501",20024,2,"DC","Washington","District of Columbia",346027.356884262,2007,12,"2007-12-01",1,0,0
"7502",20024,2,"DC","Washington","District of Columbia",344408.870863938,2008,1,"2008-01-01",1,0,0
"7503",20024,2,"DC","Washington","District of Columbia",341007.457170016,2008,2,"2008-02-01",1,0,0
"7504",20024,2,"DC","Washington","District of Columbia",336493.667981123,2008,3,"2008-03-01",1,0,0
"7505",20024,2,"DC","Washington","District of Columbia",331954.097313691,2008,4,"2008-04-01",1,0,0
"7506",20024,2,"DC","Washington","District of Columbia",329291.224596541,2008,5,"2008-05-01",1,0,0
"7507",20024,2,"DC","Washington","District of Columbia",328677.444789666,2008,6,"2008-06-01",1,0,0
"7508",20024,2,"DC","Washington","District of Columbia",327022.265272366,2008,7,"2008-07-01",1,0,0
"7509",20024,2,"DC","Washington","District of Columbia",322881.750217884,2008,8,"2008-08-01",1,0,0
"7510",20024,2,"DC","Washington","District of Columbia",318313.23402994,2008,9,"2008-09-01",1,0,0
"7511",20024,2,"DC","Washington","District of Columbia",315191.435992231,2008,10,"2008-10-01",1,0,0
"7512",20024,2,"DC","Washington","District of Columbia",314056.481670075,2008,11,"2008-11-01",1,0,0
"7513",20024,2,"DC","Washington","District of Columbia",312271.610408632,2008,12,"2008-12-01",1,0,0
"7514",20024,2,"DC","Washington","District of Columbia",313489.720471197,2009,1,"2009-01-01",1,0,0
"7515",20024,2,"DC","Washington","District of Columbia",316515.948621452,2009,2,"2009-02-01",1,0,0
"7516",20024,2,"DC","Washington","District of Columbia",321965.409175242,2009,3,"2009-03-01",1,0,0
"7517",20024,2,"DC","Washington","District of Columbia",323930.007332639,2009,4,"2009-04-01",1,0,0
"7518",20024,2,"DC","Washington","District of Columbia",323940.936800744,2009,5,"2009-05-01",1,0,0
"7519",20024,2,"DC","Washington","District of Columbia",324333.488953586,2009,6,"2009-06-01",1,0,0
"7520",20024,2,"DC","Washington","District of Columbia",324054.771631897,2009,7,"2009-07-01",1,0,0
"7521",20024,2,"DC","Washington","District of Columbia",324885.770593,2009,8,"2009-08-01",1,0,0
"7522",20024,2,"DC","Washington","District of Columbia",325051.371394753,2009,9,"2009-09-01",1,0,0
"7523",20024,2,"DC","Washington","District of Columbia",325027.785601931,2009,10,"2009-10-01",1,0,0
"7524",20024,2,"DC","Washington","District of Columbia",323108.27935672,2009,11,"2009-11-01",1,0,0
"7525",20024,2,"DC","Washington","District of Columbia",321241.404341973,2009,12,"2009-12-01",1,0,0
"7526",20024,2,"DC","Washington","District of Columbia",322039.905256721,2010,1,"2010-01-01",1,0,0
"7527",20024,2,"DC","Washington","District of Columbia",324180.309467157,2010,2,"2010-02-01",1,0,0
"7528",20024,2,"DC","Washington","District of Columbia",325383.596495083,2010,3,"2010-03-01",1,0,0
"7529",20024,2,"DC","Washington","District of Columbia",324825.404847747,2010,4,"2010-04-01",1,0,0
"7530",20024,2,"DC","Washington","District of Columbia",326560.860878656,2010,5,"2010-05-01",1,0,0
"7531",20024,2,"DC","Washington","District of Columbia",329592.710202214,2010,6,"2010-06-01",1,0,0
"7532",20024,2,"DC","Washington","District of Columbia",332471.618920038,2010,7,"2010-07-01",1,0,0
"7533",20024,2,"DC","Washington","District of Columbia",333088.330374245,2010,8,"2010-08-01",1,0,0
"7534",20024,2,"DC","Washington","District of Columbia",331931.836395702,2010,9,"2010-09-01",1,0,0
"7535",20024,2,"DC","Washington","District of Columbia",329988.432075304,2010,10,"2010-10-01",1,0,0
"7536",20024,2,"DC","Washington","District of Columbia",328295.945628212,2010,11,"2010-11-01",1,0,0
"7537",20024,2,"DC","Washington","District of Columbia",327355.060095127,2010,12,"2010-12-01",1,0,0
"7538",20024,2,"DC","Washington","District of Columbia",327280.521909857,2011,1,"2011-01-01",1,0,0
"7539",20024,2,"DC","Washington","District of Columbia",327530.299029922,2011,2,"2011-02-01",1,0,0
"7540",20024,2,"DC","Washington","District of Columbia",328073.345306644,2011,3,"2011-03-01",1,0,0
"7541",20024,2,"DC","Washington","District of Columbia",328279.350163537,2011,4,"2011-04-01",1,0,0
"7542",20024,2,"DC","Washington","District of Columbia",328176.775314555,2011,5,"2011-05-01",1,0,0
"7543",20024,2,"DC","Washington","District of Columbia",327769.59402106,2011,6,"2011-06-01",1,0,0
"7544",20024,2,"DC","Washington","District of Columbia",329119.155644993,2011,7,"2011-07-01",1,0,0
"7545",20024,2,"DC","Washington","District of Columbia",330377.82010462,2011,8,"2011-08-01",1,0,0
"7546",20024,2,"DC","Washington","District of Columbia",331553.509569412,2011,9,"2011-09-01",1,0,0
"7547",20024,2,"DC","Washington","District of Columbia",331650.745599652,2011,10,"2011-10-01",1,0,0
"7548",20024,2,"DC","Washington","District of Columbia",331528.955162199,2011,11,"2011-11-01",1,0,0
"7549",20024,2,"DC","Washington","District of Columbia",332313.251857985,2011,12,"2011-12-01",1,0,0
"7550",20024,2,"DC","Washington","District of Columbia",333200.492627155,2012,1,"2012-01-01",1,0,0
"7551",20024,2,"DC","Washington","District of Columbia",333637.970674347,2012,2,"2012-02-01",1,0,0
